"subject" "activity" "signal" "measurement"
17 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.393194731747826
18 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.513947089545455
19 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" 0.196613286661538
20 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.253365630644444
21 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.469790144111111
22 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.284532358444444
23 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.482598325037037
24 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.484894683818182
25 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.316252107741379
26 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.3981998635
27 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.390968436431818
28 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.345453346086957
29 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.319123137947917
30 "WALKING DOWNSTAIRS" "fBodyGyro.std().X" -0.278386596338226
1 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.565892490754717
2 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.476358845625
3 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.484820991355932
4 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.483548693461538
5 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.501685580212766
6 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.390248128039216
7 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.368636961470588
8 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.409955580780488
9 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.361626377102041
10 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.34130162006383
11 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.517811645740741
12 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.5604629635
13 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.562911002545455
14 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.464742933888889
15 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.4372253275
16 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.509896031372549
17 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.5244683916875
18 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.60071129637931
19 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.4775147465
20 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.532021733921569
21 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.560968048723404
22 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.338139776690476
23 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.590430783921569
24 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.602945480677966
25 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.500119831476923
26 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.590812298
27 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.574254281745098
28 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.556383410588235
29 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.350338205020408
30 "WALKING UPSTAIRS" "fBodyGyro.std().X" -0.503484236964615
1 "LAYING" "fBodyGyro.std().Y" -0.9512320494
2 "LAYING" "fBodyGyro.std().Y" -0.981910616458333
3 "LAYING" "fBodyGyro.std().Y" -0.977032495483871
4 "LAYING" "fBodyGyro.std().Y" -0.956182500185185
5 "LAYING" "fBodyGyro.std().Y" -0.977257800961538
6 "LAYING" "fBodyGyro.std().Y" -0.945365097894737
7 "LAYING" "fBodyGyro.std().Y" -0.939727873653846
8 "LAYING" "fBodyGyro.std().Y" -0.950316470925926
9 "LAYING" "fBodyGyro.std().Y" -0.9231319366
10 "LAYING" "fBodyGyro.std().Y" -0.953453496551724
11 "LAYING" "fBodyGyro.std().Y" -0.982660631754386
12 "LAYING" "fBodyGyro.std().Y" -0.955343675666667
13 "LAYING" "fBodyGyro.std().Y" -0.959944126451613
14 "LAYING" "fBodyGyro.std().Y" -0.929955407058824
15 "LAYING" "fBodyGyro.std().Y" -0.959991907083333
16 "LAYING" "fBodyGyro.std().Y" -0.968135251857143
17 "LAYING" "fBodyGyro.std().Y" -0.970627806901408
18 "LAYING" "fBodyGyro.std().Y" -0.983457774923077
19 "LAYING" "fBodyGyro.std().Y" -0.959831365783133
20 "LAYING" "fBodyGyro.std().Y" -0.973092518088235
21 "LAYING" "fBodyGyro.std().Y" -0.946599855444444
22 "LAYING" "fBodyGyro.std().Y" -0.960711254583333
23 "LAYING" "fBodyGyro.std().Y" -0.954997309583333
24 "LAYING" "fBodyGyro.std().Y" -0.95779294875
25 "LAYING" "fBodyGyro.std().Y" -0.932293334794521
26 "LAYING" "fBodyGyro.std().Y" -0.977491843421053
27 "LAYING" "fBodyGyro.std().Y" -0.983052318513513
28 "LAYING" "fBodyGyro.std().Y" -0.957552988125
29 "LAYING" "fBodyGyro.std().Y" -0.992240785652174
30 "LAYING" "fBodyGyro.std().Y" -0.965134152428571
1 "SITTING" "fBodyGyro.std().Y" -0.962345042553192
2 "SITTING" "fBodyGyro.std().Y" -0.977356188695652
3 "SITTING" "fBodyGyro.std().Y" -0.939609988461538
4 "SITTING" "fBodyGyro.std().Y" -0.954120419
5 "SITTING" "fBodyGyro.std().Y" -0.947571471590909
6 "SITTING" "fBodyGyro.std().Y" -0.944901470363636
7 "SITTING" "fBodyGyro.std().Y" -0.93824472
8 "SITTING" "fBodyGyro.std().Y" -0.96892443326087
9 "SITTING" "fBodyGyro.std().Y" -0.910583361
10 "SITTING" "fBodyGyro.std().Y" -0.983579646666667
11 "SITTING" "fBodyGyro.std().Y" -0.982137919056604
12 "SITTING" "fBodyGyro.std().Y" -0.959040695686274
13 "SITTING" "fBodyGyro.std().Y" -0.97827070877551
14 "SITTING" "fBodyGyro.std().Y" -0.958227403148148
15 "SITTING" "fBodyGyro.std().Y" -0.973456092372881
16 "SITTING" "fBodyGyro.std().Y" -0.954343752463768
17 "SITTING" "fBodyGyro.std().Y" -0.984813098125
18 "SITTING" "fBodyGyro.std().Y" -0.985710087894737
19 "SITTING" "fBodyGyro.std().Y" -0.955598610136986
20 "SITTING" "fBodyGyro.std().Y" -0.958015696363636
21 "SITTING" "fBodyGyro.std().Y" -0.974723217647059
22 "SITTING" "fBodyGyro.std().Y" -0.946107943548387
23 "SITTING" "fBodyGyro.std().Y" -0.943733421029412
24 "SITTING" "fBodyGyro.std().Y" -0.976252427794118
25 "SITTING" "fBodyGyro.std().Y" -0.979828883230769
26 "SITTING" "fBodyGyro.std().Y" -0.969488188974359
27 "SITTING" "fBodyGyro.std().Y" -0.981037690285714
28 "SITTING" "fBodyGyro.std().Y" -0.953207017222222
29 "SITTING" "fBodyGyro.std().Y" -0.987259808666667
30 "SITTING" "fBodyGyro.std().Y" -0.973804950806452
1 "STANDING" "fBodyGyro.std().Y" -0.987107727735849
2 "STANDING" "fBodyGyro.std().Y" -0.97103605037037
3 "STANDING" "fBodyGyro.std().Y" -0.923125941147541
4 "STANDING" "fBodyGyro.std().Y" -0.945825840178571
5 "STANDING" "fBodyGyro.std().Y" -0.931857811428571
6 "STANDING" "fBodyGyro.std().Y" -0.942539174210526
7 "STANDING" "fBodyGyro.std().Y" -0.945818157735849
8 "STANDING" "fBodyGyro.std().Y" -0.968055495925926
9 "STANDING" "fBodyGyro.std().Y" -0.941950576888889
10 "STANDING" "fBodyGyro.std().Y" -0.958399857954545
11 "STANDING" "fBodyGyro.std().Y" -0.994353086595745
12 "STANDING" "fBodyGyro.std().Y" -0.938529853770492
13 "STANDING" "fBodyGyro.std().Y" -0.97142515122807
14 "STANDING" "fBodyGyro.std().Y" -0.944306864
15 "STANDING" "fBodyGyro.std().Y" -0.969442882075472
16 "STANDING" "fBodyGyro.std().Y" -0.978402418717949
17 "STANDING" "fBodyGyro.std().Y" -0.983946584871795
18 "STANDING" "fBodyGyro.std().Y" -0.978801848493151
19 "STANDING" "fBodyGyro.std().Y" -0.966967238082192
20 "STANDING" "fBodyGyro.std().Y" -0.901237499589041
21 "STANDING" "fBodyGyro.std().Y" -0.954080913707865
22 "STANDING" "fBodyGyro.std().Y" -0.962172736666667
23 "STANDING" "fBodyGyro.std().Y" -0.945871186029412
24 "STANDING" "fBodyGyro.std().Y" -0.965798055507246
25 "STANDING" "fBodyGyro.std().Y" -0.975960666081081
26 "STANDING" "fBodyGyro.std().Y" -0.981740873108108
27 "STANDING" "fBodyGyro.std().Y" -0.98185775725
28 "STANDING" "fBodyGyro.std().Y" -0.936101609113924
29 "STANDING" "fBodyGyro.std().Y" -0.989643721230769
30 "STANDING" "fBodyGyro.std().Y" -0.939469774067797
1 "WALKING" "fBodyGyro.std().Y" -0.0335081597884211
2 "WALKING" "fBodyGyro.std().Y" -0.533046952542373
3 "WALKING" "fBodyGyro.std().Y" -0.568888673448276
4 "WALKING" "fBodyGyro.std().Y" -0.654657770166667
5 "WALKING" "fBodyGyro.std().Y" -0.502683380535714
6 "WALKING" "fBodyGyro.std().Y" -0.332008706842105
7 "WALKING" "fBodyGyro.std().Y" -0.290859379017544
8 "WALKING" "fBodyGyro.std().Y" -0.1908057215
9 "WALKING" "fBodyGyro.std().Y" -0.490990336346154
10 "WALKING" "fBodyGyro.std().Y" -0.204392821584906
11 "WALKING" "fBodyGyro.std().Y" -0.453663184067797
12 "WALKING" "fBodyGyro.std().Y" -0.4437983296
13 "WALKING" "fBodyGyro.std().Y" -0.318618506122807
14 "WALKING" "fBodyGyro.std().Y" 0.0832950551222034
15 "WALKING" "fBodyGyro.std().Y" -0.365361208555556
16 "WALKING" "fBodyGyro.std().Y" -0.61194087745098
17 "WALKING" "fBodyGyro.std().Y" -0.439238787704918
18 "WALKING" "fBodyGyro.std().Y" -0.460890661785714
19 "WALKING" "fBodyGyro.std().Y" -0.133010285461538
20 "WALKING" "fBodyGyro.std().Y" 0.107704805445098
21 "WALKING" "fBodyGyro.std().Y" -0.419400879423077
22 "WALKING" "fBodyGyro.std().Y" -0.481624411086957
23 "WALKING" "fBodyGyro.std().Y" 0.286581518449153
24 "WALKING" "fBodyGyro.std().Y" -0.495896271896552
25 "WALKING" "fBodyGyro.std().Y" -0.567201282027027
26 "WALKING" "fBodyGyro.std().Y" -0.587939604576271
27 "WALKING" "fBodyGyro.std().Y" -0.530943838421053
28 "WALKING" "fBodyGyro.std().Y" -0.497470739444444
29 "WALKING" "fBodyGyro.std().Y" -0.0941359695075472
30 "WALKING" "fBodyGyro.std().Y" 0.0955456046230769
1 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.181414728657143
2 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.458732747446809
3 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.553094540204082
4 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.691518367333333
5 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.431552775319149
6 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.235470976166667
7 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.351717743191489
8 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.0461356322868421
9 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.364282565714286
10 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.343237004473684
11 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.481127494565217
12 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.518923134565217
13 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.24966032923617
14 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" 0.0741391154937778
15 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.360972848571429
16 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.565214032765957
17 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.469390428043478
18 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.607757979272727
19 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.028489571974359
20 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.159961424355556
21 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.388418746666667
22 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.570339899444444
23 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" 0.12605231802963
24 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.523412701636364
25 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.470641125
26 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.4975063388
27 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.543033246590909
28 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.293108364565217
29 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.354872689583333
30 "WALKING DOWNSTAIRS" "fBodyGyro.std().Y" -0.255732054951613
1 "WALKING UPSTAIRS" "fBodyGyro.std().Y" 0.151538905566038
2 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.459758488958333
3 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.556045947118644
4 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.489824279230769
5 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.403486393191489
6 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.31361857145098
7 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.579964614705882
8 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.0478802512585366
9 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.352033091612245
10 "WALKING UPSTAIRS" "fBodyGyro.std().Y" 0.171735785297872
11 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.153787850538889
12 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.483918390576923
13 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.364283258727273
14 "WALKING UPSTAIRS" "fBodyGyro.std().Y" 0.646233637037037
15 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.243612269004167
16 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.559600598431373
17 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.481154119791667
18 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.443429836896552
19 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.149925160355
20 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.079046721372549
21 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.478299637021277
22 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.473882071666667
23 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.301619977058824
24 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.586177824237288
25 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.349362687538462
26 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.598236639818182
27 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.587869474313725
28 "WALKING UPSTAIRS" "fBodyGyro.std().Y" -0.459989315686274
29 "WALKING UPSTAIRS" "fBodyGyro.std().Y" 0.234346783653061
30 "WALKING UPSTAIRS" "fBodyGyro.std().Y" 0.0449545535584615
1 "LAYING" "fBodyGyro.std().Z" -0.9165825082
2 "LAYING" "fBodyGyro.std().Z" -0.963174222291667
3 "LAYING" "fBodyGyro.std().Z" -0.967256854193548
4 "LAYING" "fBodyGyro.std().Z" -0.965807466666667
5 "LAYING" "fBodyGyro.std().Z" -0.963305738076923
6 "LAYING" "fBodyGyro.std().Z" -0.947136774385965
7 "LAYING" "fBodyGyro.std().Z" -0.9588764125
8 "LAYING" "fBodyGyro.std().Z" -0.970671966481481
9 "LAYING" "fBodyGyro.std().Z" -0.965686312
10 "LAYING" "fBodyGyro.std().Z" -0.975298797068965
11 "LAYING" "fBodyGyro.std().Z" -0.963183902982456
12 "LAYING" "fBodyGyro.std().Z" -0.956424382333333
13 "LAYING" "fBodyGyro.std().Z" -0.969797214516129
14 "LAYING" "fBodyGyro.std().Z" -0.957790479803922
15 "LAYING" "fBodyGyro.std().Z" -0.960015831111111
16 "LAYING" "fBodyGyro.std().Z" -0.985730995857143
17 "LAYING" "fBodyGyro.std().Z" -0.978357126056338
18 "LAYING" "fBodyGyro.std().Z" -0.986483048153846
19 "LAYING" "fBodyGyro.std().Z" -0.975417523855422
20 "LAYING" "fBodyGyro.std().Z" -0.974995267058824
21 "LAYING" "fBodyGyro.std().Z" -0.983270707333333
22 "LAYING" "fBodyGyro.std().Z" -0.936965638611111
23 "LAYING" "fBodyGyro.std().Z" -0.98531784125
24 "LAYING" "fBodyGyro.std().Z" -0.983602745694445
25 "LAYING" "fBodyGyro.std().Z" -0.915467504246575
26 "LAYING" "fBodyGyro.std().Z" -0.971789046710526
27 "LAYING" "fBodyGyro.std().Z" -0.980096438108108
28 "LAYING" "fBodyGyro.std().Z" -0.966312024
29 "LAYING" "fBodyGyro.std().Z" -0.976858964492754
30 "LAYING" "fBodyGyro.std().Z" -0.972199238
1 "SITTING" "fBodyGyro.std().Z" -0.94391784106383
2 "SITTING" "fBodyGyro.std().Z" -0.963522659782609
3 "SITTING" "fBodyGyro.std().Z" -0.930633150769231
4 "SITTING" "fBodyGyro.std().Z" -0.9328683544
5 "SITTING" "fBodyGyro.std().Z" -0.947346476590909
6 "SITTING" "fBodyGyro.std().Z" -0.947326797818182
7 "SITTING" "fBodyGyro.std().Z" -0.939826018125
8 "SITTING" "fBodyGyro.std().Z" -0.962632253913044
9 "SITTING" "fBodyGyro.std().Z" -0.9341874784
10 "SITTING" "fBodyGyro.std().Z" -0.962418559814815
11 "SITTING" "fBodyGyro.std().Z" -0.956802766792453
12 "SITTING" "fBodyGyro.std().Z" -0.954769877647059
13 "SITTING" "fBodyGyro.std().Z" -0.969451754693878
14 "SITTING" "fBodyGyro.std().Z" -0.956028807962963
15 "SITTING" "fBodyGyro.std().Z" -0.966228648305085
16 "SITTING" "fBodyGyro.std().Z" -0.964270052318841
17 "SITTING" "fBodyGyro.std().Z" -0.9809696453125
18 "SITTING" "fBodyGyro.std().Z" -0.98279727631579
19 "SITTING" "fBodyGyro.std().Z" -0.967869249178082
20 "SITTING" "fBodyGyro.std().Z" -0.949176822121212
21 "SITTING" "fBodyGyro.std().Z" -0.979130678470588
22 "SITTING" "fBodyGyro.std().Z" -0.951045695483871
23 "SITTING" "fBodyGyro.std().Z" -0.961914054264706
24 "SITTING" "fBodyGyro.std().Z" -0.972851787647059
25 "SITTING" "fBodyGyro.std().Z" -0.974172870615385
26 "SITTING" "fBodyGyro.std().Z" -0.968266666923077
27 "SITTING" "fBodyGyro.std().Z" -0.977595519142857
28 "SITTING" "fBodyGyro.std().Z" -0.961561036111111
29 "SITTING" "fBodyGyro.std().Z" -0.972912517166667
30 "SITTING" "fBodyGyro.std().Z" -0.95730868516129
1 "STANDING" "fBodyGyro.std().Z" -0.98234533
2 "STANDING" "fBodyGyro.std().Z" -0.969754295740741
3 "STANDING" "fBodyGyro.std().Z" -0.919743846065574
4 "STANDING" "fBodyGyro.std().Z" -0.91665163125
5 "STANDING" "fBodyGyro.std().Z" -0.91678935625
6 "STANDING" "fBodyGyro.std().Z" -0.95445570245614
7 "STANDING" "fBodyGyro.std().Z" -0.954339406415094
8 "STANDING" "fBodyGyro.std().Z" -0.975976456111111
9 "STANDING" "fBodyGyro.std().Z" -0.944942811777778
10 "STANDING" "fBodyGyro.std().Z" -0.958901257272727
11 "STANDING" "fBodyGyro.std().Z" -0.98230878106383
12 "STANDING" "fBodyGyro.std().Z" -0.954335764426229
13 "STANDING" "fBodyGyro.std().Z" -0.97553326754386
14 "STANDING" "fBodyGyro.std().Z" -0.950162705166667
15 "STANDING" "fBodyGyro.std().Z" -0.971282183584906
16 "STANDING" "fBodyGyro.std().Z" -0.983527402051282
17 "STANDING" "fBodyGyro.std().Z" -0.986725274871795
18 "STANDING" "fBodyGyro.std().Z" -0.974822589589041
19 "STANDING" "fBodyGyro.std().Z" -0.963212791780822
20 "STANDING" "fBodyGyro.std().Z" -0.914872014383562
21 "STANDING" "fBodyGyro.std().Z" -0.963124572134831
22 "STANDING" "fBodyGyro.std().Z" -0.963652778888889
23 "STANDING" "fBodyGyro.std().Z" -0.9642499225
24 "STANDING" "fBodyGyro.std().Z" -0.972688652173913
25 "STANDING" "fBodyGyro.std().Z" -0.974982088108108
26 "STANDING" "fBodyGyro.std().Z" -0.977351005
27 "STANDING" "fBodyGyro.std().Z" -0.983105048875
28 "STANDING" "fBodyGyro.std().Z" -0.932039083037975
29 "STANDING" "fBodyGyro.std().Z" -0.984714226461538
30 "STANDING" "fBodyGyro.std().Z" -0.935176884915254
1 "WALKING" "fBodyGyro.std().Z" -0.436562227473684
2 "WALKING" "fBodyGyro.std().Z" -0.559856635084746
3 "WALKING" "fBodyGyro.std().Z" -0.545896388103448
4 "WALKING" "fBodyGyro.std().Z" -0.716458475166667
5 "WALKING" "fBodyGyro.std().Z" -0.420367075178571
6 "WALKING" "fBodyGyro.std().Z" -0.512209233508772
7 "WALKING" "fBodyGyro.std().Z" -0.463270018245614
8 "WALKING" "fBodyGyro.std().Z" -0.1429742348125
9 "WALKING" "fBodyGyro.std().Z" -0.342367223269231
10 "WALKING" "fBodyGyro.std().Z" -0.273292866226415
11 "WALKING" "fBodyGyro.std().Z" -0.498554639491525
12 "WALKING" "fBodyGyro.std().Z" -0.4222565212
13 "WALKING" "fBodyGyro.std().Z" -0.455333900526316
14 "WALKING" "fBodyGyro.std().Z" -0.180232949016949
15 "WALKING" "fBodyGyro.std().Z" -0.543997593703704
16 "WALKING" "fBodyGyro.std().Z" -0.403219791372549
17 "WALKING" "fBodyGyro.std().Z" -0.438768699508197
18 "WALKING" "fBodyGyro.std().Z" -0.54840977125
19 "WALKING" "fBodyGyro.std().Z" -0.220271190807692
20 "WALKING" "fBodyGyro.std().Z" -0.264957205764706
21 "WALKING" "fBodyGyro.std().Z" -0.385505359038462
22 "WALKING" "fBodyGyro.std().Z" -0.253173876956522
23 "WALKING" "fBodyGyro.std().Z" -0.287820868152542
24 "WALKING" "fBodyGyro.std().Z" -0.453337858448276
25 "WALKING" "fBodyGyro.std().Z" -0.603544209459459
26 "WALKING" "fBodyGyro.std().Z" -0.426232090508475
27 "WALKING" "fBodyGyro.std().Z" -0.297847512280702
28 "WALKING" "fBodyGyro.std().Z" -0.308243390425926
29 "WALKING" "fBodyGyro.std().Z" -0.494117483018868
30 "WALKING" "fBodyGyro.std().Z" -0.237941473615385
1 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.238443565306122
2 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.422987665106383
3 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.548164313265306
4 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.621658471333333
5 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.374705187021277
6 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.275667262770833
7 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.495120053191489
8 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.268253406210526
9 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.356561471714286
10 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.1503916379
11 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.397220471086957
12 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.448512990434783
13 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.427008254255319
14 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" 0.182794696328889
15 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.3436733
16 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.521100818723404
17 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.540949520217391
18 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.543996110545454
19 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.215892226769231
20 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" 0.0183050845333333
21 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.450772139111111
22 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.377319033611111
23 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.305896699222222
24 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.573281905454545
25 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.506738306724138
26 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.434482187
27 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.367816046590909
28 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.416505886304348
29 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.416165845833333
30 "WALKING DOWNSTAIRS" "fBodyGyro.std().Z" -0.371541476129032
1 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.57170784
2 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.218072471479167
3 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.561097649661017
4 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.424533512307692
5 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.380378006808511
6 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.309998085098039
7 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.393062890647059
8 "WALKING UPSTAIRS" "fBodyGyro.std().Z" 0.263202878429268
9 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.165554554220408
10 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.403822082765957
11 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.729928728518519
12 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.396095719423077
13 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.272525011818182
14 "WALKING UPSTAIRS" "fBodyGyro.std().Z" 0.522454216314815
15 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.523744300833333
16 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.387309489901961
17 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.2778914704375
18 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.466022431206897
19 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.207498123525
20 "WALKING UPSTAIRS" "fBodyGyro.std().Z" 0.095476833245098
21 "WALKING UPSTAIRS" "fBodyGyro.std().Z" 0.0130916351042553
22 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.222431794690476
23 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.0822521122215686
24 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.311996408983051
25 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.601112612153846
26 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.362052183090909
27 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.183508696647059
28 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.22624337505098
29 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.444153056530612
30 "WALKING UPSTAIRS" "fBodyGyro.std().Z" -0.253427074984615
1 "LAYING" "fBodyAccMag.mean()" -0.8617676481
2 "LAYING" "fBodyAccMag.mean()" -0.975110196458333
